tenure_label,house,state_id,state_name,mp_id,mp_name,mp_tenure,tile_label,ACTIVITY_NAME,ACTUAL_AMOUNT,ACTUAL_END_DATE,ATTACH_ID,AVERAGE_RATING,CONSTITUENCY,CONSTITUENCY_ID,FILE_STATUS,FLAG,IDA_NAME,LETTER_NO,MP_NAME,RECOMMENDATION_DATE,RECOMMENDED_AMOUNT,STATE_NAME,Sno,Total_Amt,WORK_CATEGORY,WORK_DESCRIPTION,WORK_ID,WORK_RECOMMENDATION_DTL_ID
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/71488-Construction of roads, link roads, pathways or any other road with or without drainage system",,,474846,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/22,Shri Subhas Chandra Bose Pilli (2020-26),29-Dec-2023,500000.0,Andhra Pradesh,48,,Normal/Others,"Construction of WBM Road from burial ground to Vardhineedi Krishna Murthy Fields on Flood Bank in (Mooripalem) Adurru (V), Mamidikuduru Mandal",,71488
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/71489-Construction of roads, link roads, pathways or any other road with or without drainage system",,,474886,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/22,Shri Subhas Chandra Bose Pilli (2020-26),29-Dec-2023,500000.0,Andhra Pradesh,49,,Normal/Others,"Construction of WBM Road from Vardhineedi Prakash Fields to Bural ground in (Mooripalem) Adurru (V), Mamidikuduru Mandal",,71489
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/71490-Construction of roads, link roads, pathways or any other road with or without drainage system",,,474816,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/22,Shri Subhas Chandra Bose Pilli (2020-26),29-Dec-2023,500000.0,Andhra Pradesh,50,,Normal/Others,"Construction of WBM Road from Vardhineedi Krishna Murthy Fields to Kothapalli Balaram Krishnam Raju Fields (Mooripalem) Adurru (V), Mamidikuduru Mandal",,71490
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/71491-Construction of roads, link roads, pathways or any other road with or without drainage system",,,474872,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/22,Shri Subhas Chandra Bose Pilli (2020-26),29-Dec-2023,500000.0,Andhra Pradesh,51,,Normal/Others,"Construction of WBM Road from Jakkampudi Ganga Raju Gari Fields to Jakkampudi Eswara Rao Fields in (Mooripalem) Adurru (V), Mamidikuduru Mandal",,71491
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/71492-Construction of roads, link roads, pathways or any other road with or without drainage system",,,474931,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/22,Shri Subhas Chandra Bose Pilli (2020-26),29-Dec-2023,500000.0,Andhra Pradesh,52,,Normal/Others,"Construction of WBM Road from Jakkampudi Eswara Rao  Fields to Vardhineedi Prakash Fields in  (Mooripalem) Adurru (V), Mamidikuduru Mandal",,71492
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/71440-Construction of roads, link roads, pathways or any other road with or without drainage system",,,634021,,Sitting Rajya Sabha,545,True,1,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),LN/MP026/2023-2024/21,Shri Subhas Chandra Bose Pilli (2020-26),29-Dec-2023,477012.0,Andhra Pradesh,53,,Normal/Others,Construction of CC Road (Bit-1) at Rayalaseema Colony of Iskapalem Gram Panchayat in Buchireddypalem Mandal of SPSR Nellore District,,71440
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/71441-Construction of roads, link roads, pathways or any other road with or without drainage system",,,634039,,Sitting Rajya Sabha,545,True,1,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),LN/MP026/2023-2024/21,Shri Subhas Chandra Bose Pilli (2020-26),29-Dec-2023,434704.0,Andhra Pradesh,54,,Normal/Others,Construction of CC Road (Bit-II) at Rayalaseema Colony of Iskapalem Gram Panchayat in Buchireddypalem Mandal of SPSR Nellore District,,71441
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/72933-Construction of culverts and bridges,,,920544,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/23,Shri Subhas Chandra Bose Pilli (2020-26),01-Jan-2024,2814190.0,Andhra Pradesh,55,,Normal/Others,Construction of Culvert on the Irrgation Drain at Kannadathota H/O Thotapeta Village of Ramachandrapuram,,72933
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/67199-Development of playfields and sports grounds,,,1387462,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/20,Shri Subhas Chandra Bose Pilli (2020-26),21-Dec-2023,1800000.0,Andhra Pradesh,56,,Normal/Others,"Construction of Basket Ball Court and providing Movable Posts, Fensing and Equipment at SKPGN High School Grounds Ramachandrapuram Town",,67199
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/67200-Construction of buildings for community cultural activities,,,339972,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/20,Shri Subhas Chandra Bose Pilli (2020-26),21-Dec-2023,500000.0,Andhra Pradesh,57,,Normal/Others,"Construction of SC multipurpose hall at Hasanbada Village, Ramachandrapuram Mandal",,67200
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/67201-Construction of buildings for community cultural activities,,,402688,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/20,Shri Subhas Chandra Bose Pilli (2020-26),21-Dec-2023,500000.0,Andhra Pradesh,58,,Normal/Others,Construction of SC (Mala) Multipurpose Hall at Hasanbada Village of Ramachadrapuram Mandal,,67201
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/76073-Providing drains and gutters for public drainage,,,495502,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/26,Shri Subhas Chandra Bose Pilli (2020-26),06-Jan-2024,300000.0,Andhra Pradesh,59,,Normal/Others,"Construction of Drain from Vuta Kalva to School Building at Matlacheruvu, H/O Nela Prathipadu of Velampalem in Ramachandrapuram Mandal",,76073
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/76074-Providing drains and gutters for public drainage,,,495463,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/26,Shri Subhas Chandra Bose Pilli (2020-26),06-Jan-2024,300000.0,Andhra Pradesh,60,,Normal/Others,"Construction of Drain from School Building to Kadiyala Ananda Rao House  at Matlacheruvu, H/O Nela Prathipadu of Velampalem in Ramachandrapuram Mandal",,76074
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/83890-Construction of buildings for community cultural activities,,,,,Sitting Rajya Sabha,545,,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/29,Shri Subhas Chandra Bose Pilli (2020-26),18-Jan-2024,1000000.0,Andhra Pradesh,61,,Normal/Others,"Construction of Multipurpose Activities Center for SCs in Ward No.2, Kothuru Road,Stillwell Peta,Ramachandrapuram Town",,83890
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/86846-Construction of buildings for community cultural activities,,,,,Sitting Rajya Sabha,545,,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/30,Shri Subhas Chandra Bose Pilli (2020-26),22-Jan-2024,1500000.0,Andhra Pradesh,62,,Normal/Others,"Construction of Multipurpose activities Center in SC  Colony, Paningapalli Village of K.Gangavaram Mandal",,86846
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/136823-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,1852769,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,1894566.0,Andhra Pradesh,63,,Normal/Others,"Construction of Burrial Ground at Bhimakrosupalem, Ramachandrapuram (M), Dr.B.R Ambedkar Konaseema District.",,136823
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/136824-Construction of additional rooms and halls in the existing public and community building,,,1216969,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,935884.0,Andhra Pradesh,64,,Normal/Others,"Construction of Additional Room and Slab  at S.C.(Madiga) Community hall Hasanbada, Ramachandrapuram (M), Dr.B.R Ambedkar Konaseema District",,136824
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/136825-Construction of roads, link roads, pathways or any other road with or without drainage system",,,1185115,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,495000.0,Andhra Pradesh,65,,Normal/Others,"Formation of C.C.Road from Bunga Srinu house to Neduri Sattibabu House at S.C.Peta, chodavaram(V), Ramachandrapuram (M), Dr.B.R Ambedkar Konaseema District",,136825
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/136826-Construction of roads, link roads, pathways or any other road with or without drainage system",,,1185159,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,495000.0,Andhra Pradesh,66,,Normal/Others,"Formation of C.C.Road from Juttuga Sarveswara Rao house to Juttuga Gurrayya House at S.C.Peta, chodavaram(V), Ramachandrapuram (M), Dr.B.R Ambedkar Konaseema District",,136826
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/136827-Construction of community centers and community halls,,,1549290,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,495000.0,Andhra Pradesh,67,,Normal/Others,"Construction of Multipurpose Hall at S.C. locality , Juvvipadu H/o Oduru (V), Ramachandrapuram (M), Dr.B.R Ambedkar Konaseema District",,136827
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/136828-Construction of buildings for community cultural activities,,,,,Sitting Rajya Sabha,545,,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,3000000.0,Andhra Pradesh,68,,Normal/Others,"Construction of Multipurpose Hall near Venkateswara Swamy Temple , Gogannamatam Village, Mamidikuduru(M), ), Dr.B.R Ambedkar Konaseema District",,136828
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/136829-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,2110233,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,2000000.0,Andhra Pradesh,69,,Normal/Others,"Improvements to Burrial Ground for BC’s at Kandulapalem(V), Ramachandrapuram (M), Dr.B.R Ambedkar Konaseema District",,136829
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/136830-Construction of roads, link roads, pathways or any other road with or without drainage system",,,1053105,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,495000.0,Andhra Pradesh,70,,Normal/Others,"Formation of C.C. Road from Medisetti Venkata Ramana House to Parthamsetti Annavaram Cattle Shed in S.C Locality at Bhatlapalika(V), K.Gangavaram Mandal, Dr.B.R.Ambedkar Konaseema District (A.P)",,136830
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/136831-Construction of roads, link roads, pathways or any other road with or without drainage system",,,1053138,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),23-Aug-2024,495000.0,Andhra Pradesh,71,,Normal/Others,"Formation of C.C Road From Parthamsetti Ramu Cattle Shed to Pantakalva Bridge Shed in S.C Locality at Bhatlapalika(V), K.Gangavaram Mandal, Dr.B.R.Ambedkar Konaseema District",,136831
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2023-2024/88412-Construction of buildings for community cultural activities,,,1185449,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/31,Shri Subhas Chandra Bose Pilli (2020-26),24-Jan-2024,2500000.0,Andhra Pradesh,72,,Normal/Others,"Construction of Multipurpose activities Centre in B.C. Locality Seelam Vari Savaram, 6th ward, Ramachandrapuram Town",,88412
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/89991-Construction of roads, link roads, pathways or any other road with or without drainage system",,,479599,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/32,Shri Subhas Chandra Bose Pilli (2020-26),27-Jan-2024,500000.0,Andhra Pradesh,73,,Normal/Others,Construction of CC Road from Pulidind Lakshmi (H) to Kadimi Chenna Reddy (H) in Kotasherilnaka peta H/O Kota of K.Gangavaram Mandal,,89991
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2023-2024/89992-Construction of roads, link roads, pathways or any other road with or without drainage system",,,479632,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2023-2024/32,Shri Subhas Chandra Bose Pilli (2020-26),27-Jan-2024,500000.0,Andhra Pradesh,74,,Normal/Others,Construction of CC Road from  Kadimi Chenna Reddy (H) to Didella Ananda Rao in Kotasherilnaka peta H/O Kota of K.Gangavaram Mandal,,89992
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/141527-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,Sitting Rajya Sabha,545,,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),18-Sep-2024,4000000.0,Andhra Pradesh,75,,Normal/Others,Improvements to Burial Ground at Matla Cheruvu H/o Nelaparthipadu Village of Ramachandrapuram Mandal,,141527
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/141528-Construction of buildings for community cultural activities,,,,,Sitting Rajya Sabha,545,,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),18-Sep-2024,2500000.0,Andhra Pradesh,76,,Normal/Others,Construction of Multipurpose Hall for B.C Community at Venkatayapalem Village of Ramachandrapuram Mandal,,141528
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/141529-Construction of roads, link roads, pathways or any other road with or without drainage system",,,1352981,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),18-Sep-2024,494333.0,Andhra Pradesh,77,,Normal/Others,Formation of Approach Road to Burial Ground of S.C Community at Venkatayapalem Village of Ramachandrapuram Mandal,,141529
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/141531-Construction of roads, link roads, pathways or any other road with or without drainage system",,,1353003,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),18-Sep-2024,492549.0,Andhra Pradesh,78,,Normal/Others,Construction of Internal CC Roads from K Srinivasaraju House to G.Ramana House &Tadigoyya Road to Dumping Yard  in Venkatayapalem Village of Ramachandrapuram Mandal,,141531
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/141532-Construction of community centers and community halls,,,2173109,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),18-Sep-2024,1500000.0,Andhra Pradesh,79,,Normal/Others,"Construction of Multipurpose Hall at Seelam Vari Savaram, Ward No.6, Ramachandrapuram Town of Ramachandrapuram Mandal",,141532
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/141533-Construction of community centers and community halls,,,,,Sitting Rajya Sabha,545,,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),18-Sep-2024,1500000.0,Andhra Pradesh,80,,Normal/Others,"Construction of Multipurpose Hall Near Durga Temple, Ward No.1, Kothuru Road Ramachandrapuram Town of Ramachandrapuram Mandal",,141533
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/141535-Providing drains and gutters for public drainage,,,1440605,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),18-Sep-2024,495000.0,Andhra Pradesh,81,,Normal/Others,Construction of Drain from Vallu Ramana House to Vallu Vishnu House in Gollalcheruvu H/o Kandulapalem Village of Ramachandrapuram Mandal,,141535
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2024-2025/141536-Providing drains and gutters for public drainage,,,1440631,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),18-Sep-2024,491289.0,Andhra Pradesh,82,,Normal/Others,Construction of Drain from Guttula Kesava Rao House to Kudupudi SubbaRao House in Gollalcheruvu H/o Kandulapalem Village of Ramachandrapuram Mandal,,141536
