state_name,constituency_name,mp_id,mp_name,total_works,works_recommended,works_sanctioned,works_completed,total_recommended_amount,total_actual_amount,unique_categories,categories_list,completion_rate,sanction_rate,constituency_clean,State_Name,Constituency_Name,Constituency_Type,Candidate,Sex,Party,Votes,Valid_Votes,Electors,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,ENOP,Party_Type_TCPD,No_Terms,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,state_clean,margin_category,party_category,alliance_2019
Punjab,SANGRUR,3042913,GURMEET SINGH MEET HAYER,117,320,312,118,160671614.0,25583307.0,3,Repair and Renovation|Normal/Others|Trust and Society,0.3782051282051282,0.975,SANGRUR,Punjab,SANGRUR,GEN,BHAGWANT MANN,M,AAAP,413561.0,1105888.0,1529431.0,72.31,37.4,110211.0,9.97,3.57,State-based Party,2.0,True,True,12th Pass,Liberal Profession or Professional,PUNJAB,Close (5-10%),Regional,Other
Rajasthan,AJMER,3019130,Bhagirath Chaudhary,35,148,110,36,169031968.0,21701591.0,2,Normal/Others|Trust and Society,0.32727272727272727,0.7432432432432432,AJMER,Rajasthan,AJMER,GEN,Bhagirath Chaudhary,M,BJP,815076.0,1262214.0,1876346.0,67.27,64.58,416424.0,32.99,1.92,National Party,1.0,False,False,12th Pass,Business,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,ALWAR,3042444,BHUPENDER YADAV,15,68,61,16,178580234.0,14969724.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.26229508196721313,0.8970588235294118,ALWAR,Rajasthan,ALWAR,GEN,Balak Nath,M,BJP,760201.0,1265674.0,1888524.0,67.02,60.06,329971.0,26.07,2.08,National Party,1.0,False,False,10th Pass,Other,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,BANSWARA(ST),3042914,RAJ KUMAR ROAT,16,89,82,17,186517784.0,14463892.0,1,Normal/Others,0.2073170731707317,0.9213483146067416,BANSWARA,Rajasthan,BANSWARA,ST,KANAKMAL KATARA,M,BJP,711709.0,1439671.0,1975368.0,72.88,49.44,305464.0,21.22,2.86,National Party,1.0,False,False,Graduate Professional,Business,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,BARMER,3042445,UMMEDA RAM BENIWAL,71,167,162,72,186673390.0,20148535.0,2,Normal/Others|Repair and Renovation,0.4444444444444444,0.9700598802395209,BARMER,Rajasthan,BARMER,GEN,KAILASH CHOUDHARY,M,BJP,846526.0,1422271.0,1941231.0,73.27,59.52,323808.0,22.77,2.04,National Party,1.0,False,False,Graduate,Politics,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,BHARATPUR(SC),3042446,SANJNA JATAV,41,200,145,42,174829016.2,21154478.0,2,Normal/Others|Trust and Society,0.2896551724137931,0.725,BHARATPUR,Rajasthan,BHARATPUR,SC,RANJEETA KOLI,F,BJP,707992.0,1146797.0,1943794.0,59.0,61.74,318399.0,27.76,2.0,National Party,1.0,False,False,8th Pass,Other,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,BHILWARA,3042447,DAMODAR AGARWAL,44,223,200,45,179054476.0,16472743.0,3,Normal/Others|Repair and Renovation|Trust and Society,0.225,0.8968609865470852,BHILWARA,Rajasthan,BHILWARA,GEN,SUBHASH CHANDRA BAHERIA,M,BJP,938160.0,1310513.0,1997328.0,65.61,71.59,612000.0,46.7,1.75,National Party,3.0,True,True,Graduate,Small Business or Self-employed,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,BIKANER(SC),3017449,Shri Arjun Ram Meghwal,7,59,52,8,138079672.0,8616246.0,2,Normal/Others|Trust and Society,0.15384615384615385,0.8813559322033898,BIKANER,Rajasthan,BIKANER (SC),SC,ARJUN RAM MEGHWAL,M,BJP,657743.0,1099598.0,1851628.0,59.39,59.82,264081.0,24.02,2.04,National Party,3.0,True,True,Post Graduate,Business,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,CHITTORGARH,3019131,Chandra Prakash Joshi,8,19,16,9,16937246.0,2191123.0,1,Normal/Others,0.5625,0.8421052631578947,CHITTORGARH,Rajasthan,CHITTORGARH,GEN,Chandra Prakash Joshi,M,BJP,982942.0,1458760.0,2015911.0,72.36,67.38,576247.0,39.5,1.89,National Party,2.0,True,True,Graduate,Politics,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,CHURU,3019139,Rahul Kaswan,14,118,110,15,188964504.0,7989975.0,1,Normal/Others,0.13636363636363635,0.9322033898305084,CHURU,Rajasthan,CHURU,GEN,RAHUL KASWAN,M,BJP,792999.0,1328422.0,2019104.0,65.79,59.69,334402.0,25.17,2.08,National Party,2.0,True,True,Graduate,Agriculture,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,DAUSA(ST),3042448,MURARI LAL MEENA,3,79,48,4,89799530.0,2935564.0,2,Normal/Others|Trust and Society,0.08333333333333333,0.6075949367088608,DAUSA,Rajasthan,DAUSA,ST,Jaskaur Meena,F,BJP,548733.0,1062834.0,1730289.0,61.43,51.63,78444.0,7.38,2.13,National Party,2.0,False,False,Post Graduate,Business,RAJASTHAN,Close (5-10%),National,NDA
Rajasthan,GANGANAGAR(SC),3042449,KULDEEP INDORA,1,64,51,2,86712752.0,599294.0,2,Normal/Others|Repair and Renovation,0.0392156862745098,0.796875,GANGANAGAR,Rajasthan,GANGANAGAR,SC,NIHAL CHAND,M,BJP,897177.0,1451765.0,1943486.0,74.7,61.8,406978.0,28.03,2.04,National Party,5.0,True,True,Graduate,Politics,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,JAIPUR,3042450,MANJU SHARMA,4,56,33,5,119830538.0,3337573.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.15151515151515152,0.5892857142857143,JAIPUR,Rajasthan,JAIPUR,GEN,Ramcharan Bohra,M,BJP,924065.0,1456404.0,2127021.0,68.47,63.45,430626.0,29.57,1.96,National Party,2.0,True,True,12th Pass,Business,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,JAIPUR RURAL,3044260,Rao Rajendra Singh,8,75,24,9,65170428.0,5180214.0,1,Normal/Others,0.375,0.32,JAIPUR RURAL,Rajasthan,JAIPUR RURAL,GEN,COL. RAJYAVARDHAN RATHORE,M,BJP,820132.0,1276693.0,1952542.0,65.39,64.24,393171.0,30.8,1.92,National Party,2.0,True,True,Graduate,Liberal Profession or Professional,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,JALORE,3042451,LUMBARAM,50,160,139,51,148356232.0,24155939.0,2,Normal/Others|Repair and Renovation,0.3669064748201439,0.86875,JALORE,Rajasthan,JALORE,GEN,Devaji Patel,M,BJP,772833.0,1361619.0,2071244.0,65.74,56.76,261110.0,19.18,2.17,National Party,3.0,True,True,10th Pass,Politics,RAJASTHAN,Safe (10-20%),National,NDA
Rajasthan,JHALAWAR-BARAN,3019133,Dushyant Singh,0,6,5,1,14899866.0,0.0,1,Normal/Others,0.2,0.8333333333333334,JHALAWAR BARAN,Rajasthan,JHALAWAR-BARAN,GEN,DUSHYANT SINGH,M,BJP,887400.0,1369868.0,1903870.0,71.95,64.78,453928.0,33.14,1.92,National Party,4.0,True,True,Post Graduate,Business,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,JHUNJHUNU,3042452,BRIJENDRA SINGH OLA,73,156,144,74,149900960.0,34974765.0,2,Normal/Others|Repair and Renovation,0.5138888888888888,0.9230769230769231,JHUNJHUNU,Rajasthan,JHUNJHUNU,GEN,NARENDRA KUMAR,M,BJP,738163.0,1198927.0,1937882.0,61.87,61.57,302547.0,25.23,1.96,National Party,1.0,False,False,Graduate,Politics,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,JODHPUR,3019134,Gajendra Singh Shekhawat,0,5,4,1,13880000.0,0.0,1,Normal/Others,0.25,0.8,JODHPUR,Rajasthan,JODHPUR,GEN,Gajendra Singh Shekhawat,M,BJP,788888.0,1346243.0,1956755.0,68.8,58.6,274440.0,20.39,2.04,National Party,2.0,True,True,Post Graduate,Politics,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,KARAULI-DHOLPUR(SC),3042453,BHAJAN LAL JATAV,5,43,27,6,48542684.0,3496948.0,2,Normal/Others|Repair and Renovation,0.2222222222222222,0.627906976744186,KARAULI DHOLPUR,Rajasthan,KARAULI-DHOLPUR,SC,MANOJ RAJORIA,M,BJP,526443.0,998044.0,1810574.0,55.12,52.75,97682.0,9.79,2.17,National Party,2.0,True,True,Post Graduate,Business,RAJASTHAN,Close (5-10%),National,NDA
Rajasthan,KOTA,3019138,Om Birla,9,53,45,10,81348986.0,8173714.0,2,Normal/Others|Repair and Renovation,0.2222222222222222,0.8490566037735849,KOTA,Rajasthan,KOTA,GEN,OM BIRLA,M,BJP,800051.0,1367034.0,1948010.0,70.18,58.52,279677.0,20.46,2.08,National Party,2.0,True,True,Post Graduate,Politics,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,NAGAUR,3017451,Shri Hanuman Beniwal,156,251,217,157,171633264.0,35900632.0,2,Normal/Others|Repair and Renovation,0.7235023041474654,0.8645418326693227,NAGAUR,Rajasthan,NAGAUR,GEN,HANUMAN BENIWAL,M,RLTP,660051.0,1203124.0,1933169.0,62.24,54.86,181260.0,15.07,2.17,Local Party,1.0,False,True,Graduate Professional,Politics,RAJASTHAN,Safe (10-20%),Regional,NDA
Rajasthan,PALI,3017454,Shri PP Chaudhary,5,35,33,6,51009348.0,2897674.0,1,Normal/Others,0.18181818181818182,0.9428571428571428,PALI,Rajasthan,PALI,GEN,P. P. CHAUDHARY,M,BJP,900149.0,1359799.0,2161663.0,62.91,66.2,481597.0,35.42,1.89,National Party,2.0,True,True,Graduate Professional,Politics,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,RAJSAMAND,3042454,MAHIMA KUMARI MEWAR,9,107,73,10,151445360.0,7472680.0,3,Normal/Others|Repair and Renovation|Trust and Society,0.136986301369863,0.6822429906542056,RAJSAMAND,Rajasthan,RAJSAMAND,GEN,Diya Kumari,F,BJP,863039.0,1239845.0,1912911.0,64.81,69.61,551916.0,44.51,1.85,National Party,1.0,False,False,Others,Business,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,SIKAR,3042455,AMRARAM,32,142,127,33,137125568.0,16782532.0,2,Normal/Others|Repair and Renovation,0.25984251968503935,0.8943661971830986,SIKAR,Rajasthan,SIKAR,GEN,Sumedhanand Saraswati,M,BJP,772104.0,1326969.0,2041612.0,65.0,58.19,297156.0,22.39,2.13,National Party,2.0,True,True,Post Graduate,Business,RAJASTHAN,Very Safe (>20%),National,NDA
Rajasthan,TONK-SAWAI MADHOPUR,3042456,HARISH CHANDRA MEENA,0,1,1,1,0.0,0.0,0,,1.0,1.0,TONK SAWAI MADHOPUR,Rajasthan,TONK-SAWAI MADHOPUR,GEN,Sukhbir Singh Jaunapuria,M,BJP,644319.0,1233458.0,1945992.0,63.38,52.24,111291.0,9.02,2.17,National Party,2.0,True,True,12th Pass,Business,RAJASTHAN,Close (5-10%),National,NDA
Rajasthan,UDAIPUR(ST),3042457,MANNA LAL RAWAT,19,176,117,20,113870982.0,19350193.0,2,Normal/Others|Trust and Society,0.17094017094017094,0.6647727272727273,UDAIPUR,Rajasthan,UDAIPUR,ST,ARJUNLAL MEENA,M,BJP,871548.0,1454518.0,2069559.0,70.28,59.92,437914.0,30.11,2.22,National Party,2.0,True,True,Post Graduate,Former Government,RAJASTHAN,Very Safe (>20%),National,NDA
Sikkim,SIKKIM,3017174,Indra Hang Subba,10,69,62,11,203609852.0,24376926.0,2,Normal/Others|Repair and Renovation,0.1774193548387097,0.8985507246376812,SIKKIM,Sikkim,SIKKIM,GEN,INDRA HANG SUBBA,M,SKM,166922.0,351746.0,434128.0,81.02,47.46,12433.0,3.53,2.38,Local Party,1.0,False,False,Post Graduate,Social Work,SIKKIM,Very Close (<5%),Regional,NDA
Tamil Nadu,ARAKKONAM,3017175,S. Jagathrakshakan,11,149,44,12,166724348.0,10446924.0,1,Normal/Others,0.2727272727272727,0.2953020134228188,ARAKKONAM,Tamil_Nadu,ARAKKONAM,GEN,S. JAGATHRAKSHAKAN,M,DMK,672190.0,1178060.0,1500016.0,78.54,57.06,328956.0,27.92,2.44,State-based Party,4.0,False,True,10th Pass,Business,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,ARANI,3042458,THARANIVENTHAN M S,159,224,210,160,232259316.0,79154658.0,1,Normal/Others,0.7619047619047619,0.9375,ARANI,Tamil_Nadu,ARANI,GEN,VISHNU PRASAD M K,M,INC,617760.0,1143907.0,1449150.0,78.94,54.0,230806.0,20.18,2.5,National Party,1.0,False,True,Graduate Professional,Business,TAMIL NADU,Very Safe (>20%),National,UPA
Tamil Nadu,CHENNAI CENTRAL,3017455,Thiru Dayanidhi Maran,0,12,5,1,107000000.0,0.0,1,Normal/Others,0.2,0.4166666666666667,CHENNAI CENTRAL,Tamil_Nadu,CHENNAI CENTRAL,GEN,DAYANIDHI MARAN,M,DMK,448911.0,785450.0,1332300.0,58.95,57.15,301520.0,38.39,2.63,State-based Party,3.0,False,True,Graduate,Salaried Work or Employed,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,CHENNAI NORTH,3019643,Kalanidhi Veeraswamy,7,75,61,8,221865088.0,6899544.0,1,Normal/Others,0.13114754098360656,0.8133333333333334,CHENNAI NORTH,Tamil_Nadu,CHENNAI NORTH,GEN,Dr. KALANIDHI VEERASWAMY,M,DMK,590986.0,955545.0,1487681.0,64.23,61.85,461518.0,48.3,2.44,State-based Party,1.0,False,False,Post Graduate,Liberal Profession or Professional,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,CHENNAI SOUTH,3018396,T Sumathy (A) Thamizhachi Thangapandian,1,29,24,2,158206232.0,1295616.0,2,Normal/Others|Repair and Renovation,0.08333333333333333,0.8275862068965517,CHENNAI SOUTH,Tamil_Nadu,CHENNAI SOUTH,GEN,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,F,DMK,564872.0,1125857.0,1973533.0,57.05,50.17,262223.0,23.29,3.03,State-based Party,1.0,False,False,Doctorate,Liberal Profession or Professional,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,CHIDAMBARAM(SC),3019167,Thirumaa Valavan Thol,20,82,62,21,168690014.0,17794007.0,2,Normal/Others|Repair and Renovation,0.3387096774193548,0.7560975609756098,CHIDAMBARAM,Tamil_Nadu,CHIDAMBARAM,SC,THIRUMAAVALAVAN THOL,M,VCK,500229.0,1153192.0,1480222.0,77.91,43.38,3219.0,0.28,2.63,Local Party,2.0,False,True,Doctorate,Politics,TAMIL NADU,Very Close (<5%),Regional,UPA
Tamil Nadu,COIMBATORE,3042459,GANAPATHY RAJKUMAR P,3,68,36,4,132743323.0,2499965.0,1,Normal/Others,0.1111111111111111,0.5294117647058824,COIMBATORE,Tamil_Nadu,COIMBATORE,GEN,NATARAJAN. P.R,M,CPM,571150.0,1250885.0,1958904.0,63.86,45.66,179143.0,14.32,3.12,National Party,2.0,False,True,12th Pass,Social Work,TAMIL NADU,Safe (10-20%),National,Other
Tamil Nadu,CUDDALORE,3042460,M.K. VISHNUPRASAD,57,107,101,58,181913916.0,48191958.0,1,Normal/Others,0.5742574257425742,0.9439252336448598,CUDDALORE,Tamil_Nadu,CUDDALORE,GEN,T. R. V .S. RAMESH,M,DMK,522160.0,1043202.0,1364038.0,76.48,50.05,143983.0,13.8,2.63,State-based Party,1.0,False,False,Graduate Professional,Business,TAMIL NADU,Safe (10-20%),Regional,UPA
Tamil Nadu,DHARAMAPURI,3042461,MANI. A.,43,199,197,44,229438256.0,24195908.0,1,Normal/Others,0.2233502538071066,0.9899497487437185,DHARAMAPURI,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,DINDIGUL,3042462,SACHITHANANTHAM R,27,81,79,28,191496678.0,32758339.0,1,Normal/Others,0.35443037974683544,0.9753086419753086,DINDIGUL,Tamil_Nadu,DINDIGUL,GEN,"VELUSAMY, P.",M,DMK,746523.0,1160046.0,1541881.0,75.24,64.35,538972.0,46.46,2.27,State-based Party,1.0,False,False,Illiterate,Business,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,ERODE,3042463,K E PRAKASH,125,157,150,126,183338448.0,64264224.0,2,Normal/Others|Repair and Renovation,0.84,0.9554140127388535,ERODE,Tamil_Nadu,ERODE,GEN,GANESHAMURTHI A,M,DMK,563591.0,1067863.0,1462246.0,73.03,52.78,210618.0,19.72,2.56,State-based Party,3.0,False,True,Graduate,Agriculture,TAMIL NADU,Safe (10-20%),Regional,UPA
Tamil Nadu,KALLAKURICHI,3042464,MALAIYARASAN D,187,210,198,188,247046510.0,114273255.0,2,Normal/Others|Repair and Renovation,0.9494949494949495,0.9428571428571428,KALLAKURICHI,Tamil_Nadu,KALLAKURICHI,GEN,Gautham Sigamani Pon,M,DMK,721713.0,1204375.0,1528938.0,78.77,59.92,399919.0,33.21,2.33,State-based Party,1.0,False,False,Post Graduate,Liberal Profession or Professional,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,KANCHEEPURAM(SC),3019154,Ganesan Selvam,78,303,279,79,239329920.0,36952960.0,2,Normal/Others|Bar and Associations,0.2831541218637993,0.9207920792079208,KANCHEEPURAM,Tamil_Nadu,KANCHEEPURAM,SC,Selvam.G,M,DMK,684004.0,1237612.0,1643992.0,75.28,55.27,286632.0,23.16,2.44,State-based Party,1.0,False,True,Post Graduate,Agriculture,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,KANNIYAKUMARI,3017458,Shri vijayakumar Vasanth,24,104,56,25,182852879.0,17995461.0,1,Normal/Others,0.44642857142857145,0.5384615384615384,KANNIYAKUMARI,Tamil_Nadu,KANNIYAKUMARI,GEN,Vasanthakumar. H,M,INC,627235.0,1048377.0,1501250.0,69.83,59.83,259933.0,24.79,2.08,National Party,1.0,False,True,Post Graduate,Business,TAMIL NADU,Very Safe (>20%),National,UPA
Tamil Nadu,KANNIYAKUMARI,3042465,VIJAYAKUMAR,0,1,1,1,0.0,0.0,0,,1.0,1.0,KANNIYAKUMARI,Tamil_Nadu,KANNIYAKUMARI,GEN,Vasanthakumar. H,M,INC,627235.0,1048377.0,1501250.0,69.83,59.83,259933.0,24.79,2.08,National Party,1.0,False,True,Post Graduate,Business,TAMIL NADU,Very Safe (>20%),National,UPA
Tamil Nadu,KARUR,3019169,Smt S Jothimani,53,145,115,54,174343670.0,21508675.0,1,Normal/Others,0.46956521739130436,0.7931034482758621,KARUR,Tamil_Nadu,KARUR,GEN,Jothimani S,F,INC,695697.0,1103165.0,1387286.0,79.52,63.06,420546.0,38.12,2.17,National Party,1.0,False,True,Post Graduate,Liberal Profession or Professional,TAMIL NADU,Very Safe (>20%),National,UPA
Tamil Nadu,KRISHNAGIRI,3042466,GOPINATH K,5,119,51,6,151346260.0,4403630.0,1,Normal/Others,0.11764705882352941,0.42857142857142855,KRISHNAGIRI,Tamil_Nadu,KRISHNAGIRI,GEN,Dr.A.CHELLAKUMAR,M,INC,611298.0,1161369.0,1530404.0,75.89,52.64,156765.0,13.5,2.33,National Party,1.0,False,True,Post Graduate,Business,TAMIL NADU,Safe (10-20%),National,UPA
Tamil Nadu,MADURAI,3019162,S Venkatesan,26,125,101,27,144746880.0,15340490.0,1,Normal/Others,0.26732673267326734,0.808,MADURAI,Tamil_Nadu,MADURAI,GEN,VENKATESAN S,M,CPM,447075.0,1016026.0,1539026.0,66.02,44.0,139395.0,13.72,3.33,National Party,1.0,False,False,12th Pass,Liberal Profession or Professional,TAMIL NADU,Safe (10-20%),National,Other
Tamil Nadu,MAYILADUTHURAI,3044147,SUDHA R,7,151,72,8,146652000.0,4898000.0,1,Normal/Others,0.1111111111111111,0.4768211920529801,MAYILADUTHURAI,Tamil_Nadu,MAYILADUTHURAI,GEN,RAMALINGAM. S,M,DMK,599292.0,1097243.0,1484842.0,73.9,54.62,261314.0,23.82,2.56,State-based Party,1.0,False,False,Graduate,Agriculture,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,NAGAPATTINAM(SC),3044992,SELVARAJ V,24,74,56,25,148941726.0,15365363.0,1,Normal/Others,0.44642857142857145,0.7567567567567568,NAGAPATTINAM,Tamil_Nadu,NAGAPATTINAM,SC,SELVARAJ M,M,CPI,522892.0,1002208.0,1303649.0,76.88,52.17,211353.0,21.09,2.7,State-based Party (Other State),1.0,False,False,12th Pass,Social Work,TAMIL NADU,Very Safe (>20%),Regional,Other
Tamil Nadu,NAMAKKAL,3045569,V S Matheswaran,96,176,169,97,220986324.0,65707162.0,1,Normal/Others,0.5739644970414202,0.9602272727272727,NAMAKKAL,Tamil_Nadu,NAMAKKAL,GEN,CHINRAJ A.K.P,M,DMK,626293.0,1133774.0,1413599.0,80.2,55.24,265151.0,23.39,2.44,State-based Party,1.0,False,False,Graduate,Business,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,NILGIRIS(SC),3019151,Andimuthu Raja,43,116,79,44,159290546.0,30902773.0,1,Normal/Others,0.5569620253164557,0.6810344827586207,NILGIRIS,Tamil_Nadu,NILGIRIS,SC,"RAJA, A.",M,DMK,547832.0,1010719.0,1366060.0,73.99,54.2,205823.0,20.36,2.5,State-based Party,5.0,False,True,Graduate Professional,Liberal Profession or Professional,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,PERAMBALUR,3042467,ARUN NEHRU,18,72,60,19,174849934.0,31446467.0,1,Normal/Others,0.31666666666666665,0.8333333333333334,PERAMBALUR,Tamil_Nadu,PERAMBALUR,GEN,"Dr.PAARIVENDHAR, T. R",M,DMK,683697.0,1102767.0,1391853.0,79.23,62.0,403518.0,36.59,2.27,State-based Party,1.0,False,True,Post Graduate,Education,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,POLLACHI,3042468,ESWARASAMY K,16,81,51,17,148693742.0,12871871.0,1,Normal/Others,0.3333333333333333,0.6296296296296297,POLLACHI,Tamil_Nadu,POLLACHI,GEN,SHANMUGA SUNDARAM. K,M,DMK,554230.0,1081875.0,1520504.0,71.15,51.23,175883.0,16.26,2.63,State-based Party,1.0,False,False,Graduate Professional,Business,TAMIL NADU,Safe (10-20%),Regional,UPA
Tamil Nadu,RAMANATHAPURAM,3019157,Kani K Navas,19,102,71,20,109220100.0,11110050.0,1,Normal/Others,0.28169014084507044,0.696078431372549,RAMANATHAPURAM,Tamil_Nadu,RAMANATHAPURAM,GEN,K. NAVASKANI,M,IUML,469943.0,1066146.0,1559740.0,68.35,44.08,127122.0,11.92,3.23,State-based Party (Other State),1.0,False,False,,Other,TAMIL NADU,Safe (10-20%),Regional,UPA
Tamil Nadu,RAMANATHAPURAM,3042469,NAVASKANI K,0,1,1,1,0.0,0.0,0,,1.0,1.0,RAMANATHAPURAM,Tamil_Nadu,RAMANATHAPURAM,GEN,K. NAVASKANI,M,IUML,469943.0,1066146.0,1559740.0,68.35,44.08,127122.0,11.92,3.23,State-based Party (Other State),1.0,False,False,,Other,TAMIL NADU,Safe (10-20%),Regional,UPA
Tamil Nadu,SALEM,3042470,SELVAGANAPATHI T M,0,18,1,1,35380025.5,0.0,1,Normal/Others,1.0,0.05555555555555555,SALEM,Tamil_Nadu,SALEM,GEN,PARTHIBAN.S.R,M,DMK,606302.0,1255459.0,1612512.0,77.86,48.29,146926.0,11.7,2.78,State-based Party,1.0,False,False,Graduate Professional,Liberal Profession or Professional,TAMIL NADU,Safe (10-20%),Regional,UPA
Tamil Nadu,SIVAGANGA,3017457,Shri Karti P Chidambaram,92,151,132,93,203956698.0,58288349.0,1,Normal/Others,0.7045454545454546,0.8741721854304636,SIVAGANGA,Tamil_Nadu,SIVAGANGA,GEN,KARTI P CHIDAMBARAM,M,INC,566104.0,1084468.0,1552019.0,69.87,52.2,332244.0,30.64,3.03,National Party,1.0,False,True,Graduate Professional,Business,TAMIL NADU,Very Safe (>20%),National,UPA
Tamil Nadu,SRIPERUMBUDUR,3019166,Thalikkottai Rajuthevar Baalu,20,128,85,21,235312162.0,24541181.0,1,Normal/Others,0.24705882352941178,0.6640625,SRIPERUMBUDUR,Tamil_Nadu,SRIPERUMBUDUR,GEN,Baalu.T.R.,M,DMK,793281.0,1406782.0,2253448.0,62.43,56.39,507955.0,36.11,2.7,State-based Party,6.0,False,True,Graduate,Social Work,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,TENKASI(SC),3042471,DR RANI SRI KUMAR,91,128,110,92,193701522.0,81543261.0,1,Normal/Others,0.8363636363636363,0.859375,TENKASI,Tamil_Nadu,TENKASI,SC,DHANUSH.M.KUMAR,M,DMK,476156.0,1065088.0,1492317.0,71.37,44.71,120767.0,11.34,3.12,State-based Party,1.0,False,False,Post Graduate,Agriculture,TAMIL NADU,Safe (10-20%),Regional,UPA
Tamil Nadu,THANJAVUR,3042472,MURASOLI S,27,67,67,28,194922224.0,40997512.0,1,Normal/Others,0.417910447761194,1.0,THANJAVUR,Tamil_Nadu,THANJAVUR,GEN,"PALANIMANICKAM,S.S.",M,DMK,588978.0,1059223.0,1461052.0,72.5,55.6,368129.0,34.75,2.78,State-based Party,6.0,False,False,Graduate Professional,Agriculture,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,THENI,3042473,THANGA TAMILSELVAN,1,86,33,2,128822782.0,998891.0,2,Normal/Others|Repair and Renovation,0.06060606060606061,0.38372093023255816,THENI,Tamil_Nadu,THENI,GEN,"RAVEENDRANATH KUMAR, P",M,ADMK,504813.0,1173489.0,1561040.0,75.17,43.02,76693.0,6.54,2.94,State-based Party,1.0,False,False,Post Graduate,Business,TAMIL NADU,Close (5-10%),Regional,Other
Tamil Nadu,THOOTHUKKUDI,3018395,Kanimozhi Karunanidhi,2,42,22,3,153497568.0,2698784.0,1,Normal/Others,0.13636363636363635,0.5238095238095238,THOOTHUKKUDI,Tamil_Nadu,THOOTHUKKUDI,GEN,KANIMOZHI KARUNANIDHI,F,DMK,563143.0,991263.0,1427783.0,69.43,56.81,347209.0,35.03,2.63,State-based Party,1.0,False,False,Graduate Professional,Social Work,TAMIL NADU,Very Safe (>20%),Regional,UPA
Tamil Nadu,TIRUCHIRAPPALLI,3042797,DURAI VAIKO,39,79,58,40,154038686.0,36996843.0,1,Normal/Others,0.6896551724137931,0.7341772151898734,TIRUCHIRAPPALLI,Tamil_Nadu,TIRUCHIRAPPALLI,GEN,Thirunavukkarasar. SU,M,INC,621285.0,1048062.0,1508963.0,69.46,59.28,459286.0,43.82,2.63,National Party,2.0,False,True,Post Graduate,Liberal Profession or Professional,TAMIL NADU,Very Safe (>20%),National,UPA
Tamil Nadu,TIRUNELVELI,3042474,ROBERT BRUCE C,14,109,65,15,144978626.0,17318285.0,1,Normal/Others,0.23076923076923078,0.5963302752293578,TIRUNELVELI,Tamil_Nadu,TIRUNELVELI,GEN,GNANATHIRAVIAM S,M,DMK,522993.0,1040350.0,1547800.0,67.21,50.27,185720.0,17.85,2.78,State-based Party,1.0,False,False,10th Pass,Business,TAMIL NADU,Safe (10-20%),Regional,UPA
Tamil Nadu,TIRUPPUR,3019156,K Subbarayan,50,113,73,51,214979152.0,51319576.0,1,Normal/Others,0.6986301369863014,0.6460176991150443,TIRUPPUR,Tamil_Nadu,TIRUPPUR,GEN,"SUBBARAYAN, K.",M,CPI,508725.0,1119584.0,1530014.0,73.17,45.44,93368.0,8.34,2.86,State-based Party (Other State),2.0,False,True,10th Pass,Politics,TAMIL NADU,Close (5-10%),Regional,Other
