tenure_label,tenure_id,house,state_id,state_name,constituency_id,constituency_name,mp_id,mp_name,allocated,recommended,sanctioned,completed,expenditure_cr,calamity_cr,n_recommended,n_sanctioned,n_completed,tenure,margin_pct,winner_party,competitiveness,rec_pct,sanc_pct,comp_pct,sanc_yield,comp_yield
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,14.7,9.6447,8.2607,1.6473,4.59,0.0,222,199,44,18th Lok Sabha,27.19,Bharatiya Janata Party,safe,65.61020408163266,56.195238095238096,11.206122448979592,85.65014982321897,19.941409323665063
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,354,JHUNJHUNU,3042452,BRIJENDRA SINGH OLA,14.7,7.8336,7.1565,3.4975,5.23,0.0,155,143,73,18th Lok Sabha,1.63,Indian National Congress,marginal,53.28979591836735,48.683673469387756,23.792517006802722,91.35646446078431,48.87165513868511
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,355,GANGANAGAR(SC),3042449,KULDEEP INDORA,14.7,4.7893,3.8819,0.0599,0.6954,0.0,63,50,1,18th Lok Sabha,6.24,Indian National Congress,competitive,32.58027210884354,26.40748299319728,0.40748299319727893,81.0535986469839,1.5430588114067854
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,356,JAIPUR RURAL,3044260,Rao Rajendra Singh,14.7,4.432,2.085,0.518,1.11,0.0,74,23,8,18th Lok Sabha,0.13,Bharatiya Janata Party,marginal,30.149659863945583,14.183673469387756,3.523809523809524,47.0442238267148,24.84412470023981
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,357,JAIPUR,3042450,MANJU SHARMA,14.7,7.8813,4.1018,0.3338,1.93,0.0,55,32,4,18th Lok Sabha,22.67,Bharatiya Janata Party,safe,53.614285714285714,27.90340136054422,2.270748299319728,52.04471343560073,8.137890682139547
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,358,PALI,3017454,Shri PP Chaudhary,14.7,2.6355,2.4655,0.2898,1.21,0.0,34,32,5,18th Lok Sabha,18.12,Bharatiya Janata Party,safe,17.92857142857143,16.772108843537417,1.9714285714285715,93.54961107949157,11.754208071385115
18th Lok Sabha,7,Lok Sabha,29,Sikkim,359,SIKKIM,3017174,Indra Hang Subba,15.2,10.283,10.078,2.4377,9.46,0.0,68,61,10,18th Lok Sabha,21.0,Sikkim Krantikari Morcha,safe,67.65131578947368,66.30263157894737,16.0375,98.00641836040066,24.18833101805914
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,360,TIRUNELVELI,3042474,ROBERT BRUCE C,14.75,9.7574,4.7405,1.7318,4.14,0.0,108,64,14,18th Lok Sabha,15.52,Indian National Congress,safe,66.15186440677967,32.13898305084746,11.741016949152543,48.58363908418226,36.53201139120346
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,361,KANCHEEPURAM(SC),3019154,Ganesan Selvam,18.65,13.7205,10.1125,3.6953,9.13,0.0,302,277,78,18th Lok Sabha,17.58,Dravida Munnetra Kazhagam,safe,73.56836461126005,54.222520107238616,19.81394101876676,73.70358223096827,36.54190358467243
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,362,SRIPERUMBUDUR,3019166,Thalikkottai Rajuthevar Baalu,19.69,14.467,9.0642,2.4541,5.13,0.0,127,84,20,18th Lok Sabha,33.8,Dravida Munnetra Kazhagam,safe,73.47384459116303,46.03453529710512,12.463687150837988,62.65431672081288,27.074645307914654
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,363,MADURAI,3019162,S Venkatesan,14.7,8.2677,6.2077,1.1344,2.8,0.0,124,100,16,18th Lok Sabha,21.22,Communist Party of India  (Marxist),safe,56.24285714285715,42.22925170068027,7.717006802721089,75.08375969132891,18.2740789664449
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,364,ARAKKONAM,3017175,S. Jagathrakshakan,18.06,12.8172,3.8552,1.0447,3.17,0.0,148,43,11,18th Lok Sabha,26.34,Dravida Munnetra Kazhagam,safe,70.9700996677741,21.346622369878183,5.784606866002215,30.078332241051086,27.098464411703674
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,365,VELLORE,3019994,D M Kathir Anand,16.02,9.4861,7.7697,0.1097,2.28,0.0,86,71,1,18th Lok Sabha,19.1,Dravida Munnetra Kazhagam,safe,59.21410736579276,48.5,0.684769038701623,81.90615743034546,1.4118949251579855
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,366,TIRUPPUR,3019156,K Subbarayan,14.7,13.608,7.89,5.132,7.63,0.0,113,70,50,18th Lok Sabha,11.02,Communist Party of India,competitive,92.57142857142857,53.673469387755105,34.91156462585034,57.98059964726631,65.04435994930292
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,367,CHIDAMBARAM(SC),3019167,Thirumaa Valavan Thol,14.7,9.788,7.081,1.7794,5.03,0.0,81,61,20,18th Lok Sabha,8.87,Viduthalai Chiruthaigal Katchi,competitive,66.58503401360545,48.17006802721089,12.104761904761904,72.3436861463016,25.129219036859197
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,368,TENKASI(SC),3042471,DR RANI SRI KUMAR,15.31,10.2618,9.1083,8.1543,9.09,0.0,127,109,91,18th Lok Sabha,18.88,Dravida Munnetra Kazhagam,safe,67.02677988242978,59.49248856956237,53.261267145656426,88.75928199731041,89.52603669180857
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,369,SALEM,3042470,SELVAGANAPATHI T M,14.7,3.538,0.0,0.0,0.0,0.0,17,0,0,18th Lok Sabha,5.39,Dravida Munnetra Kazhagam,competitive,24.068027210884352,0.0,0.0,0.0,
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,370,NAMAKKAL,3045569,V S Matheswaran,16.25,11.3413,10.7573,6.5707,7.11,0.0,175,168,96,18th Lok Sabha,2.54,Dravida Munnetra Kazhagam,marginal,69.79261538461539,66.19876923076923,40.43507692307693,94.85067849364711,61.081312225186615
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,371,CUDDALORE,3042460,M.K. VISHNUPRASAD,14.7,9.5432,8.6482,4.8192,6.07,0.0,106,100,57,18th Lok Sabha,18.02,Indian National Congress,safe,64.91972789115647,58.8312925170068,32.78367346938776,90.62159443373291,55.72489072870656
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,372,TIRUCHIRAPPALLI,3042797,DURAI VAIKO,14.7,9.4167,5.6972,3.6997,4.87,0.0,78,56,39,18th Lok Sabha,29.65,Marumalarchi Dravida Munnetra Kazhagam,safe,64.05918367346939,38.75646258503401,25.168027210884357,60.50102477513353,64.93891736291512
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,373,VILUPPURAM(SC),3018394,D Ravikumar,17.35,12.1286,12.0486,8.8846,9.36,0.0,253,252,214,18th Lok Sabha,6.13,Viduthalai Chiruthaigal Katchi,competitive,69.90547550432277,69.44438040345821,51.208069164265126,99.34040202496578,73.73968759855917
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,374,KALLAKURICHI,3042464,MALAIYARASAN D,17.67,12.7493,11.9553,11.4273,11.81,0.0,209,197,187,18th Lok Sabha,4.3,Dravida Munnetra Kazhagam,marginal,72.15223542727787,67.65874363327673,64.67062818336163,93.77220710156637,95.58354871897821
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,375,KRISHNAGIRI,3042466,GOPINATH K,14.7,9.9211,4.3675,0.4404,2.75,0.0,117,50,5,18th Lok Sabha,16.51,Indian National Congress,safe,67.49047619047619,29.7108843537415,2.9959183673469387,44.02233623287741,10.083571837435604
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,376,VIRUDHUNAGAR,3019158,Manickam Tagore B,14.7,9.7593,7.6573,1.3023,7.2,0.0,86,68,10,18th Lok Sabha,0.41,Indian National Congress,marginal,66.38979591836734,52.090476190476195,8.859183673469387,78.4615699896509,17.00730022331631
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,377,THENI,3042473,THANGA TAMILSELVAN,14.7,9.5274,3.3549,0.0999,2.8,0.0,85,32,1,18th Lok Sabha,24.43,Dravida Munnetra Kazhagam,safe,64.81224489795919,22.82244897959184,0.6795918367346939,35.2131746331633,2.9777340606277383
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,378,CHENNAI CENTRAL,3017455,Thiru Dayanidhi Maran,14.7,8.1,2.6,0.0,2.56,0.0,11,4,0,18th Lok Sabha,33.49,Dravida Munnetra Kazhagam,safe,55.102040816326536,17.687074829931973,0.0,32.098765432098766,0.0
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,379,CHENNAI NORTH,3019643,Kalanidhi Veeraswamy,17.15,12.1128,9.5338,0.69,5.81,0.0,74,57,7,18th Lok Sabha,37.59,Dravida Munnetra Kazhagam,safe,70.62857142857143,55.59067055393586,4.02332361516035,78.70847368073441,7.237407959050956
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,380,CHENNAI SOUTH,3018396,T Sumathy (A) Thamizhachi Thangapandian,14.7,9.7896,6.0311,0.1296,2.38,0.0,28,23,1,18th Lok Sabha,20.55,Dravida Munnetra Kazhagam,safe,66.59591836734694,41.02789115646259,0.8816326530612245,61.60721582087113,2.1488617333488085
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,381,MAYILADUTHURAI,3044147,SUDHA R,14.73,9.7129,4.9523,0.4898,2.35,0.0,150,71,7,18th Lok Sabha,24.93,Indian National Congress,safe,65.93957909029191,33.62050237610319,3.3251866938221317,50.98683194514512,9.890353976940009
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,382,THANJAVUR,3042472,MURASOLI S,14.7,9.7461,9.7461,4.0998,6.73,0.0,66,66,27,18th Lok Sabha,31.07,Dravida Munnetra Kazhagam,safe,66.3,66.3,27.889795918367348,100.0,42.066057192107614
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,383,ARANI,3042458,THARANIVENTHAN M S,16.83,11.922,11.304,7.9155,10.07,0.0,223,209,159,18th Lok Sabha,18.31,Dravida Munnetra Kazhagam,safe,70.83778966131908,67.16577540106952,47.032085561497325,94.81630598892804,70.02388535031847
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,384,TIRUVANNAMALAI,3019242,CN Annadurai,14.86,9.9181,9.0876,5.0966,8.0,0.0,195,183,124,18th Lok Sabha,20.41,Dravida Munnetra Kazhagam,safe,66.74360699865412,61.15477792732167,34.29744279946164,91.62642038293625,56.08301421717505
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,385,KARUR,3019169,Smt S Jothimani,14.7,10.8488,6.5855,2.1509,3.78,0.0,144,114,53,18th Lok Sabha,14.74,Indian National Congress,competitive,73.8013605442177,44.79931972789115,14.631972789115647,60.702566182434914,32.66114949510288
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,386,DINDIGUL,3042462,SACHITHANANTHAM R,14.7,9.7933,9.3563,3.2758,7.32,0.0,80,78,27,18th Lok Sabha,38.61,Communist Party of India  (Marxist),safe,66.62108843537416,63.64829931972788,22.2843537414966,95.53776561526756,35.01170334427071
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,387,KANNIYAKUMARI,3017458,Shri vijayakumar Vasanth,17.15,12.2097,6.0755,1.7995,4.69,0.0,103,55,24,18th Lok Sabha,17.48,Indian National Congress,safe,71.19358600583091,35.42565597667639,10.492711370262393,49.75961735341573,29.61896140235372
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,388,ERODE,3042463,K E PRAKASH,14.7,9.6804,8.6534,6.4264,7.56,0.0,156,149,125,18th Lok Sabha,21.64,Dravida Munnetra Kazhagam,safe,65.8530612244898,58.86666666666667,43.71700680272109,89.39093425891491,74.26445096724987
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,389,DHARAMAPURI,3042461,MANI. A.,16.45,11.5394,11.4044,2.4196,4.88,0.0,198,196,43,18th Lok Sabha,1.71,Dravida Munnetra Kazhagam,marginal,70.14832826747721,69.32765957446809,14.708814589665655,98.83009515226095,21.21637262810845
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,390,COIMBATORE,3042459,GANAPATHY RAJKUMAR P,14.74,8.8567,4.4176,0.25,2.19,0.0,67,35,3,18th Lok Sabha,8.6,Dravida Munnetra Kazhagam,competitive,60.086160108548164,29.970149253731343,1.6960651289009498,49.87862296340624,5.659181455994204
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,391,POLLACHI,3042468,ESWARASAMY K,14.72,9.6962,5.1732,1.2872,4.52,0.0,80,50,16,18th Lok Sabha,22.38,Dravida Munnetra Kazhagam,safe,65.87092391304347,35.14402173913043,8.744565217391305,53.35285988325323,24.88208458980902
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,392,TIRUVALLUR(SC),3042475,Sasikanth Senthil,17.15,12.2239,7.4719,4.0819,6.0,0.0,187,131,70,18th Lok Sabha,40.35,Indian National Congress,safe,71.27638483965016,43.56793002915452,23.80116618075802,61.125336431089906,54.63001378498107
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,393,THOOTHUKKUDI,3018395,Kanimozhi Karunanidhi,14.7,9.7999,5.1899,0.2699,3.36,0.0,41,20,2,18th Lok Sabha,40.14,Dravida Munnetra Kazhagam,safe,66.66598639455782,35.30544217687075,1.8360544217687074,52.95870366024143,5.2004855584886025
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,394,SIVAGANGA,3017457,Shri Karti P Chidambaram,15.9,10.9733,9.3273,5.8288,8.82,0.0,150,130,92,18th Lok Sabha,19.52,Indian National Congress,safe,69.01446540880502,58.662264150943386,36.65911949685535,84.99995443485551,62.491825072636246
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,395,RAMANATHAPURAM,3019157,Kani K Navas,14.7,6.76,4.162,1.111,3.66,0.0,101,70,19,18th Lok Sabha,15.03,Indian Union Muslim League,safe,45.98639455782313,28.312925170068027,7.557823129251701,61.56804733727811,26.6938971648246
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,396,NILGIRIS(SC),3019151,Andimuthu Raja,14.7,9.5303,6.1508,3.0903,5.78,0.25,115,76,43,18th Lok Sabha,23.61,Dravida Munnetra Kazhagam,safe,64.83197278911565,41.842176870748304,21.02244897959184,64.53941638773176,50.24224491123106
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,397,NAGAPATTINAM(SC),3044992,SELVARAJ V,14.7,8.8644,6.0297,1.5365,3.51,0.0,73,55,24,18th Lok Sabha,21.48,Communist Party of India,safe,60.30204081632653,41.01836734693878,10.452380952380953,68.02152429944498,25.482196460852116
18th Lok Sabha,7,Lok Sabha,30,Tamil Nadu,398,PERAMBALUR,3042467,ARUN NEHRU,14.7,9.7453,7.7396,3.1446,6.34,0.0,71,59,18,18th Lok Sabha,34.46,Dravida Munnetra Kazhagam,safe,66.29455782312925,52.650340136054425,21.39183673469388,79.41879675330672,40.630006718693465
18th Lok Sabha,7,Lok Sabha,129,Telangana,399,ADILABAD(ST),3042476,GODAM NAGESH,14.7,7.687,4.7345,0.05,3.21,0.0,236,169,1,18th Lok Sabha,7.34,Bharatiya Janata Party,competitive,52.292517006802726,32.20748299319728,0.3401360544217687,61.59099778847404,1.056077727320731
18th Lok Sabha,7,Lok Sabha,129,Telangana,400,HYDERABAD,3019173,Asaduddin Owaisi,14.7,3.6847,1.9063,0.5657,0.7828,0.0,17,6,1,18th Lok Sabha,31.29,All India Majlis-E-Ittehadul Muslimeen,safe,25.06598639455782,12.968027210884356,3.848299319727891,51.73555513338943,29.67528720558149
18th Lok Sabha,7,Lok Sabha,129,Telangana,401,SECUNDERABAD,3019176,Kishan Reddy Gangapuram,14.7,5.3722,3.399,0.0,0.04,0.0,35,16,0,18th Lok Sabha,4.77,Bharatiya Janata Party,marginal,36.545578231292524,23.122448979591837,0.0,63.27016864599232,0.0
18th Lok Sabha,7,Lok Sabha,129,Telangana,402,KARIMNAGAR,3019181,Sanjay Kumar Bandi,17.28,12.2362,8.793,0.4681,5.65,0.0,470,343,25,18th Lok Sabha,17.15,Bharatiya Janata Party,safe,70.8113425925926,50.88541666666666,2.708912037037037,71.86054494042267,5.323552826111681
18th Lok Sabha,7,Lok Sabha,129,Telangana,403,KHAMMAM,3042478,RAMASAHAYAM RAGHURAM REDDY,14.7,8.3279,2.2039,0.1899,1.17,0.0,252,54,3,18th Lok Sabha,37.39,Indian National Congress,safe,56.65238095238095,14.992517006802721,1.2918367346938777,26.464054563575452,8.61654340033577
18th Lok Sabha,7,Lok Sabha,129,Telangana,404,MAHABUBNAGAR,3042480,ARUNA. D. K,14.7,9.5209,8.5509,1.6059,3.18,0.0,268,245,57,18th Lok Sabha,0.37,Bharatiya Janata Party,marginal,64.76802721088436,58.16938775510204,10.924489795918369,89.81188753164092,18.78047924779848
18th Lok Sabha,7,Lok Sabha,129,Telangana,405,MEDAK,3045387,MADHAVANENI RAGHUNANDAN RAO,14.7,9.4664,3.9024,0.2994,2.43,0.0,146,58,9,18th Lok Sabha,2.82,Bharatiya Janata Party,marginal,64.39727891156463,26.546938775510206,2.036734693877551,41.2236964421533,7.6722017220172205
18th Lok Sabha,7,Lok Sabha,129,Telangana,406,NIZAMABAD,3019172,Arvind Dharmapuri,28.14,22.3814,15.9399,8.9286,15.04,0.0,695,497,302,18th Lok Sabha,8.86,Bharatiya Janata Party,competitive,79.53589196872778,56.64498933901919,31.729211087420037,71.21940539912606,56.01415316281783
18th Lok Sabha,7,Lok Sabha,129,Telangana,407,CHELVELLA,3042477,KONDA VISHWESHWAR REDDY,18.64,11.2507,8.7467,2.4423,4.66,0.0,389,311,92,18th Lok Sabha,10.32,Bharatiya Janata Party,competitive,60.357832618025746,46.92435622317597,13.102467811158798,77.74360706444934,27.922530783038173
18th Lok Sabha,7,Lok Sabha,129,Telangana,408,WARANGEL(SC),3045246,KADIYAM KAVYA,14.7,8.7287,6.3052,0.9057,2.26,0.0,212,155,24,18th Lok Sabha,17.38,Indian National Congress,safe,59.37891156462585,42.89251700680272,6.161224489795918,72.23526985690881,14.364334200342572
18th Lok Sabha,7,Lok Sabha,129,Telangana,409,MAHABUBABAD,3042479,BALRAM NAIK PORIKA,14.7,9.7804,7.0171,0.258,6.17,0.0,358,280,28,18th Lok Sabha,31.49,Indian National Congress,safe,66.53333333333333,47.73537414965987,1.7551020408163267,71.74655433315611,3.6767325533339985
18th Lok Sabha,7,Lok Sabha,129,Telangana,410,NAGARKURNOOL(SC),3043284,DR.MALLU RAVI,14.7,9.4668,8.5328,2.4318,4.42,0.0,193,171,109,18th Lok Sabha,7.74,Indian National Congress,competitive,64.4,58.04625850340136,16.542857142857144,90.13394177546796,28.499437464841552
18th Lok Sabha,7,Lok Sabha,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,24.5,19.0606,11.7886,0.8596,1.9,0.0,219,138,12,18th Lok Sabha,20.24,Bharatiya Janata Party,safe,77.79836734693879,48.116734693877554,3.508571428571429,61.84800058759956,7.291790373750912
18th Lok Sabha,7,Lok Sabha,129,Telangana,412,ZAHIRABAD,3042482,SURESH KUMAR SHETKAR,14.7,9.0222,2.9266,0.4255,1.64,0.0,336,122,27,18th Lok Sabha,3.74,Indian National Congress,marginal,61.375510204081635,19.90884353741497,2.8945578231292517,32.437764625036024,14.539055559352148
18th Lok Sabha,7,Lok Sabha,129,Telangana,413,PEDDAPALLE,3045227,VAMSI KRISHNA GADDAM,14.85,4.5665,2.096,0.0,1.5,0.0,70,26,0,18th Lok Sabha,11.99,Indian National Congress,competitive,30.75084175084175,14.114478114478116,0.0,45.89948538267821,0.0
18th Lok Sabha,7,Lok Sabha,129,Telangana,414,NALGONDA,3045216,KUNDURU RAGHUVEER,16.3,1.6168,1.1168,0.5268,0.6267,0.0,22,15,4,18th Lok Sabha,43.19,Indian National Congress,safe,9.919018404907975,6.851533742331289,3.231901840490798,69.07471548738249,47.1704871060172
18th Lok Sabha,7,Lok Sabha,129,Telangana,415,BHONGIR,3043394,CHAMALA KIRAN KUMAR REDDY,14.7,8.1407,7.2008,2.7815,5.77,0.0,471,453,153,18th Lok Sabha,15.85,Indian National Congress,safe,55.37891156462586,48.98503401360545,18.921768707482993,88.45430982593633,38.62765248305743
18th Lok Sabha,7,Lok Sabha,10,The Dadra And Nagar Haveli And Daman And Diu,97,DAMAN and DIU,3042483,PATEL UMESHBHAI BABUBHAI,24.51,14.39,0.0,0.0,0.0,0.0,65,0,0,18th Lok Sabha,6.74,Independent,competitive,58.71073031415748,0.0,0.0,0.0,
18th Lok Sabha,7,Lok Sabha,10,The Dadra And Nagar Haveli And Daman And Diu,548,DADRA & NAGAR HAVELI (ST),3041086,Kalaben Mohanbhai Delkar,14.7,2.565,0.0,0.0,0.0,0.0,39,0,0,18th Lok Sabha,28.01,Bharatiya Janata Party,safe,17.448979591836736,0.0,0.0,0.0,
18th Lok Sabha,7,Lok Sabha,31,Tripura,416,TRIPURA WEST,3042485,BIPLAB KUMAR DEB,14.7,9.5262,7.448,0.0,4.56,0.25,25,15,0,18th Lok Sabha,50.55,Bharatiya Janata Party,safe,64.80408163265305,50.66666666666667,0.0,78.18437572169387,0.0
18th Lok Sabha,7,Lok Sabha,31,Tripura,417,TRIPURA EAST(ST),3042484,KRITI DEVI DEBBARMAN,14.7,9.5286,4.0286,0.0,1.86,0.0,51,23,0,18th Lok Sabha,42.92,Bharatiya Janata Party,safe,64.82040816326531,27.40544217687075,0.0,42.27903364607602,0.0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,418,ALIGARH,3017466,Shri Satish Kumar Gautam,14.7,9.7817,9.7817,2.4737,8.19,0.0,76,76,21,18th Lok Sabha,1.38,Bharatiya Janata Party,marginal,66.5421768707483,66.5421768707483,16.827891156462588,100.0,25.289060183812627
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,419,BARABANKI(SC),3042496,TANUJ PUNIA,14.82,9.8623,7.4244,2.9012,6.57,0.0,30,21,8,18th Lok Sabha,16.71,Indian National Congress,safe,66.5472334682861,50.097165991902834,19.576248313090417,75.28061405554486,39.07655837508755
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,420,ETAWAH(SC),3042503,JITENDRA KUMAR DOHARE,18.87,13.8977,13.1928,5.0042,10.45,0.0,412,396,184,18th Lok Sabha,5.65,Samajwadi Party,competitive,73.64970853206147,69.9141494435612,26.51934287228405,94.92793771631277,37.93129585834698
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,421,FATEHPUR,3042505,NARESH CHANDRA UTTAM PATEL,14.7,7.7921,6.6653,0.0,1.53,0.0,81,68,0,18th Lok Sabha,3.0,Samajwadi Party,marginal,53.00748299319728,45.3421768707483,0.0,85.53919995893277,0.0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,422,FIROZABAD,3042506,AKSHAYA YADAV,14.7,9.7654,9.6154,4.7546,9.59,0.0,43,42,19,18th Lok Sabha,8.07,Samajwadi Party,competitive,66.43129251700681,65.4108843537415,32.34421768707483,98.46396460974461,49.44776088358259
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,423,BANSGAON(SC),3019202,Kamlesh Paswan,14.7,9.799,8.4924,0.0,0.3184,0.0,121,83,0,18th Lok Sabha,0.33,Bharatiya Janata Party,marginal,66.65986394557824,57.77142857142857,0.0,86.66598632513522,0.0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,424,GORAKHPUR,3019214,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,14.7,2.1319,2.1319,0.0,1.17,0.0,9,9,0,18th Lok Sabha,8.97,Bharatiya Janata Party,competitive,14.502721088435374,14.502721088435374,0.0,100.0,0.0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,425,HARDOI (SC),3019201,Jai Prakash,14.7,9.707,9.612,0.9228,8.24,0.0,24,23,1,18th Lok Sabha,2.53,Bharatiya Janata Party,marginal,66.03401360544218,65.38775510204083,6.277551020408164,99.02132481714227,9.600499375780275
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,426,MISRIKH(SC),3019244,Ashok Kumar Rawat,14.7,9.7037,9.6087,4.8615,8.58,0.0,4,3,2,18th Lok Sabha,3.18,Bharatiya Janata Party,marginal,66.01156462585034,65.36530612244898,33.07142857142858,99.02099199274505,50.594773486527835
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,427,UNNAO,3018402,Swami Sachchidanandhari Sakshi ji Maharaj,14.7,9.711,7.672,1.4376,5.63,0.0,84,61,11,18th Lok Sabha,2.75,Bharatiya Janata Party,marginal,66.06122448979592,52.19047619047619,9.779591836734694,79.0031922562043,18.73826903023983
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,428,JAUNPUR,3042511,BABU SINGH KUSHWAHA,14.7,9.7027,7.2942,1.1639,3.26,0.0,684,660,17,18th Lok Sabha,9.02,Samajwadi Party,competitive,66.0047619047619,49.6204081632653,7.9176870748299315,75.17701258412606,15.956513394203611
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,429,MACHHLISHAHR(SC),3042517,PRIYA SAROJ,14.7,9.7819,9.4819,3.4383,5.38,0.0,1358,1353,725,18th Lok Sabha,3.38,Samajwadi Party,marginal,66.543537414966,64.50272108843538,23.389795918367348,96.93311115427473,36.261719697528974
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,430,MEERUT,3042518,ARUN GOVIL,14.7,9.7801,7.8899,2.6677,5.87,0.0,132,111,36,18th Lok Sabha,0.9,Bharatiya Janata Party,marginal,66.5312925170068,53.67278911564626,18.14761904761905,80.67299925358637,33.81158189584152
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,431,ROBERTSGANJ(SC),3042524,CHHOTELAL,14.7,9.5167,9.496,2.4775,8.05,0.0,400,399,85,18th Lok Sabha,12.8,Samajwadi Party,competitive,64.73945578231293,64.59863945578232,16.85374149659864,99.78248762701357,26.089932603201348
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,432,AMROHA,3043720,KANWAR SINGH TANWAR,14.7,10.7317,9.7365,4.995,6.61,0.0,93,84,47,18th Lok Sabha,2.58,Bharatiya Janata Party,marginal,73.0047619047619,66.23469387755102,33.9795918367347,90.72653913173123,51.30180249576337
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,433,GHOSI,3043598,RAJEEV RAI,14.7,9.5881,6.8111,2.7898,4.84,0.0,245,193,84,18th Lok Sabha,14.16,Samajwadi Party,competitive,65.22517006802723,46.33401360544218,18.97823129251701,71.0370146327218,40.95961004830351
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,434,SANT KABIR NAGAR,3042528,LAXMIKANT PAPPU NISHAD,14.7,9.0079,2.8372,0.1998,0.4598,0.0,590,35,2,18th Lok Sabha,8.45,Samajwadi Party,competitive,61.278231292517006,19.300680272108846,1.3591836734693878,31.496797255742187,7.0421542365712675
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,435,BAGHPAT,3042492,DR RAJKUMAR SANGWAN,14.7,8.364,4.5046,1.0012,2.02,0.0,117,55,15,18th Lok Sabha,17.08,Rashtriya Lok Dal,safe,56.89795918367348,30.643537414965987,6.810884353741497,53.85700621712099,22.22616880522133
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,436,CHANDAULI,3042499,VIRENDRA SINGH,14.7,8.6361,8.3587,5.8578,7.2,0.0,27,25,9,18th Lok Sabha,1.93,Samajwadi Party,marginal,58.74897959183674,56.861904761904775,39.84897959183674,96.78790194648047,70.08027564094894
